id,platform,coords,meta,created_at,updated_at,lat_long,centroid_coords,address,locality,city,centroid
294,blinkit,[],{},2025-03-18 21:55:17.442225+00,2025-03-18 21:55:17.442225+00,,"""26.8971855,75.8315363""","{""full"":""Basement floor of Showroom No.1, Adarsh Vidya Mandir School, Govind Marg, Opp. Dussehra Maidan, Raja Park, Jaipur, Rajasthan 302004""}",Raja Park,Jaipur,"26.8971855,75.8315363"
295,blinkit,[],{},2025-03-18 21:55:17.442225+00,2025-03-18 21:55:17.442225+00,,"""23.1069073,72.5982303""","{""full"":""Ground floor ,Unit no.01, Dev Business Hub, Near I.I.T. Engineering College, Ahmedabad-382424""}",Dev Business Hub,Ahmedabad,"23.1069073,72.5982303"
29581,blinkit,"[{""lat"" : 28.65, ""lon"" : 77.29}, {""lat"" : 28.68, ""lon"" : 77.3}, {""lat"" : 28.64, ""lon"" : 77.3}, {""lat"" : 28.67, ""lon"" : 77.3}, {""lat"" : 28.65, ""lon"" : 77.3}, {""lat"" : 28.64, ""lon"" : 77.29}, {""lat"" : 28.67, ""lon"" : 77.29}, {""lat"" : 28.65, ""lon"" : 77.28}, {""lat"" : 28.67, ""lon"" : 77.31}, {""lat"" : 28.66, ""lon"" : 77.31}, {""lat"" : 28.67, ""lon"" : 77.32}, {""lat"" : 28.69, ""lon"" : 77.32}, {""lat"" : 28.65, ""lon"" : 77.31}, {""lat"" : 28.68, ""lon"" : 77.31}, {""lat"" : 28.66, ""lon"" : 77.3}, {""lat"" : 28.69, ""lon"" : 77.31}, {""lat"" : 28.64, ""lon"" : 77.31}, {""lat"" : 28.68, ""lon"" : 77.32}, {""lat"" : 28.66, ""lon"" : 77.29}, {""lat"" : 28.68, ""lon"" : 77.29}]","{""id"" : ""8c2237e8-8458-4229-8424-c9e1d8435546"", ""store_id"" : ""29581"", ""chain_id"" : ""1383"", ""queried_latitude"" : 28.65, ""queried_longitude"" : 77.28, ""lat"" : 28.65, ""lng"" : 77.28, ""distance"" : 0, ""duration"" : 0, ""rank"" : 2, ""is_nearby_store"" : false, ""city_id"" : 1, ""city_code"" : ""DL"", ""city_name"" : ""Delhi"", ""state_id"" : 25, ""state_name"" : ""NCT of Delhi"", ""serviceable"" : true}",2025-03-13 07:53:02.992313+00,2025-03-13 07:53:02.992313+00,,"28.66,77.3","{""types"":[""street_address""],""geometry"":{""location"":{""lat"":28.6589772,""lng"":77.3005855},""viewport"":{""northeast"":{""lat"":28.6603261802915,""lng"":77.30193448029151},""southwest"":{""lat"":28.6576282197085,""lng"":77.2992365197085}},""location_type"":""ROOFTOP""},""place_id"":""ChIJyewCAPn7DDkR2nJ-7j0TpDI"",""plus_code"":{""global_code"":""7JWVM852+H6"",""compound_code"":""M852+H6 Delhi, India""},""formatted_address"":""A 245, Vishwas Nagar Extension, Vishwas Nagar, Surajmal Vihar, Delhi, 110032, India"",""navigation_points"":[{""location"":{""latitude"":28.660063,""longitude"":77.3006459},""road_name"":"""",""restricted_travel_modes"":[""WALK""]},{""location"":{""latitude"":28.658984,""longitude"":77.3006108},""road_name"":"""",""restricted_travel_modes"":[""DRIVE""]}],""address_components"":[{""types"":[""premise""],""long_name"":""A 245"",""short_name"":""A 245""},{""types"":[""political"",""sublocality"",""sublocality_level_3""],""long_name"":""Vishwas Nagar Extension"",""short_name"":""Vishwas Nagar Extension""},{""types"":[""political"",""sublocality"",""sublocality_level_2""],""long_name"":""Vishwas Nagar"",""short_name"":""Vishwas Nagar""},{""types"":[""political"",""sublocality"",""sublocality_level_1""],""long_name"":""Surajmal Vihar"",""short_name"":""Surajmal Vihar""},{""types"":[""locality"",""political""],""long_name"":""Delhi"",""short_name"":""Delhi""},{""types"":[""administrative_area_level_3"",""political""],""long_name"":""Shahdara"",""short_name"":""Shahdara""},{""types"":[""administrative_area_level_2"",""political""],""long_name"":""Delhi Division"",""short_name"":""Delhi Division""},{""types"":[""administrative_area_level_1"",""political""],""long_name"":""Delhi"",""short_name"":""DL""},{""types"":[""country"",""political""],""long_name"":""India"",""short_name"":""IN""},{""types"":[""postal_code""],""long_name"":""110032"",""short_name"":""110032""}]}",Shahdara,New Delhi,"28.66,77.3"
296,blinkit,[],{},2025-03-18 21:55:17.442225+00,2025-03-18 21:55:17.442225+00,,"""23.0971205,72.55135349999999""","{""full"":""Ground Floor ,Opp. Prathna Elegance, B/H. Vandematram Icon, Near by Aryan city, Gota, Ahmedabad - 382481""}",Gota,Ahmedabad,"23.0971205,72.55135349999999"
297,blinkit,[],{},2025-03-18 21:55:17.442225+00,2025-03-18 21:55:17.442225+00,,"""12.9053147,80.1914643""","{""full"":""Naga Complex, Plot No.32, 33 and 34,Shanthi Nagar, Ananthammal Nagar Main Road, Perumbakkam, Chennai-600100""}",Perumbakkam,Chennai,"12.9053147,80.1914643"
298,blinkit,[],{},2025-03-18 21:55:17.442225+00,2025-03-18 21:55:17.442225+00,,"""17.8006809,83.3521252""","{""full"":""GF, Unit No.2 , Sujatha Heights, Plot Nos. 9, 10, 11 and 12, survey No.25/2, P M Palem Village, Chinnagadhila Mandalam, Madhurawada, Visakhapatnam District, Andhra Pradesh - 530048""}",Madhurawada,Visakhapatnam,"17.8006809,83.3521252"
299,blinkit,[],{},2025-03-18 21:55:17.442225+00,2025-03-18 21:55:17.442225+00,,"""12.2900744,76.6153526""","{""full"":""GF,Built-up Shed Measuring: 4950 Sq ft, (East to West: 55 Sq ft and North to South: 90 Sq ft) No : 27, (Sy 119/2), 5th Main Road, Shivabalayogi Main Road, Kaggadasapura, Bangalore : 560075""}",Kaggadasapura,Bangalore,"12.2900744,76.6153526"
3,blinkit,[],{},2025-03-18 21:55:17.442225+00,2025-03-18 21:55:17.442225+00,,"""28.5446167,77.2687567""","{""full"":""Ground Floor, Plot 59, Okhla Industrial Area, New Delhi 110020""}",Okhla Industrial Area,New Delhi,"28.5446167,77.2687567"
30,blinkit,[],{},2025-03-18 21:55:17.442225+00,2025-03-18 21:55:17.442225+00,,"""17.413685,78.5028963""","{""full"":""GF,H. No. 1-8-588/1/A, Plot No. 21/6,Industrial Area, Azamabad, Hyderabad- 500020""}",Azamabad,Hyderabad,"17.413685,78.5028963"
300,blinkit,[],{},2025-03-18 21:55:17.442225+00,2025-03-18 21:55:17.442225+00,,"""28.416293,77.08622299999999""","{""full"":""First floor , bearing no. 1, block f, sushant lok phase 2, sector-57, Gurgaon-122001""}",sector-57,Gurugram,"28.416293,77.08622299999999"
30024,blinkit,"[{""lat"" : 18.97, ""lon"" : 72.84}, {""lat"" : 18.98, ""lon"" : 72.84}, {""lat"" : 18.97, ""lon"" : 72.83}, {""lat"" : 18.96, ""lon"" : 72.83}, {""lat"" : 18.95, ""lon"" : 72.84}, {""lat"" : 18.94, ""lon"" : 72.84}, {""lat"" : 18.96, ""lon"" : 72.84}]","{""id"" : ""3a2f6d89-a283-4808-af19-152dd1544dc7"", ""store_id"" : ""30024"", ""chain_id"" : ""1383"", ""queried_latitude"" : 18.96, ""queried_longitude"" : 72.83, ""lat"" : 18.96, ""lng"" : 72.83, ""distance"" : 0, ""duration"" : 0, ""rank"" : 1, ""is_nearby_store"" : false, ""city_id"" : 2, ""city_code"" : ""MB"", ""city_name"" : ""Mumbai"", ""state_id"" : 20, ""state_name"" : ""Maharashtra"", ""serviceable"" : true}",2025-03-13 14:03:38.458239+00,2025-03-13 14:03:38.458239+00,,"18.96,72.84","{""types"":[""establishment"",""point_of_interest"",""train_station"",""transit_station""],""geometry"":{""location"":{""lat"":18.96001,""lng"":72.83946},""viewport"":{""northeast"":{""lat"":18.9613589802915,""lng"":72.84080898029151},""southwest"":{""lat"":18.9586610197085,""lng"":72.83811101970849}},""location_type"":""GEOMETRIC_CENTER""},""place_id"":""ChIJzxWYCDrO5zsRxnOpJEsf3CQ"",""plus_code"":{""global_code"":""7JCJXR6Q+2Q"",""compound_code"":""XR6Q+2Q Mumbai, Maharashtra, India""},""formatted_address"":""Wadi Bunder Yard, Central Railway Godown, Mazgaon, Mumbai, Maharashtra 400009, India"",""navigation_points"":[{""location"":{""latitude"":18.9600687,""longitude"":72.8391462},""road_name"":""""}],""address_components"":[{""types"":[""establishment"",""point_of_interest"",""train_station"",""transit_station""],""long_name"":""Wadi Bunder Yard"",""short_name"":""Wadi Bunder Yard""},{""types"":[""political"",""sublocality"",""sublocality_level_2""],""long_name"":""Central Railway Godown"",""short_name"":""Central Railway Godown""},{""types"":[""political"",""sublocality"",""sublocality_level_1""],""long_name"":""Mazgaon"",""short_name"":""Mazgaon""},{""types"":[""locality"",""political""],""long_name"":""Mumbai"",""short_name"":""Mumbai""},{""types"":[""administrative_area_level_3"",""political""],""long_name"":""Mumbai City"",""short_name"":""Mumbai City""},{""types"":[""administrative_area_level_2"",""political""],""long_name"":""Konkan Division"",""short_name"":""Konkan Division""},{""types"":[""administrative_area_level_1"",""political""],""long_name"":""Maharashtra"",""short_name"":""MH""},{""types"":[""country"",""political""],""long_name"":""India"",""short_name"":""IN""},{""types"":[""postal_code""],""long_name"":""400009"",""short_name"":""400009""}]}",Mazgaon,Mumbai,"18.96,72.84"
301,blinkit,[],{},2025-03-18 21:55:17.442225+00,2025-03-18 21:55:17.442225+00,,"""22.6349838,88.4730853""","{""full"":""First Floor ,Holding No. 2010, Raigachi (West), Kolkata -700135""}",Raigachi (West),Kolkata,"22.6349838,88.4730853"
30175,blinkit,"[{""lat"" : 28.72, ""lon"" : 77.16}, {""lat"" : 28.72, ""lon"" : 77.15}, {""lat"" : 28.73, ""lon"" : 77.15}, {""lat"" : 28.71, ""lon"" : 77.17}, {""lat"" : 28.71, ""lon"" : 77.16}]","{""id"" : ""1f7779fc-b210-4b50-bf36-e8748f03a2ee"", ""store_id"" : ""30175"", ""chain_id"" : ""1383"", ""queried_latitude"" : 28.72, ""queried_longitude"" : 77.15, ""lat"" : 28.72, ""lng"" : 77.15, ""distance"" : 0, ""duration"" : 0, ""rank"" : 1, ""is_nearby_store"" : false, ""city_id"" : 1, ""city_code"" : ""DL"", ""city_name"" : ""Delhi"", ""state_id"" : 25, ""state_name"" : ""NCT of Delhi"", ""serviceable"" : true}",2025-03-13 07:47:46.133385+00,2025-03-13 07:47:46.133385+00,,"28.72,77.16","{""types"":[""street_address""],""geometry"":{""location"":{""lat"":28.71988099999999,""lng"":77.159671},""viewport"":{""northeast"":{""lat"":28.72122998029149,""lng"":77.16101998029151},""southwest"":{""lat"":28.71853201970849,""lng"":77.1583220197085}},""location_type"":""ROOFTOP""},""place_id"":""ChIJT9SgXoUBDTkRdpinOhV6Lmo"",""plus_code"":{""global_code"":""7JWVP595+XV"",""compound_code"":""P595+XV New Delhi, Delhi, India""},""formatted_address"":""H-16/95, Poorvi, Shalimar Bagh, New Delhi, Delhi, 110088, India"",""navigation_points"":[{""location"":{""latitude"":28.7199409,""longitude"":77.1597319},""road_name"":""""}],""address_components"":[{""types"":[""premise""],""long_name"":""H-16/95"",""short_name"":""H-16/95""},{""types"":[""political"",""sublocality"",""sublocality_level_2""],""long_name"":""Poorvi"",""short_name"":""Poorvi""},{""types"":[""political"",""sublocality"",""sublocality_level_1""],""long_name"":""Shalimar Bagh"",""short_name"":""Shalimar Bagh""},{""types"":[""locality"",""political""],""long_name"":""New Delhi"",""short_name"":""New Delhi""},{""types"":[""administrative_area_level_3"",""political""],""long_name"":""North West Delhi"",""short_name"":""North West Delhi""},{""types"":[""administrative_area_level_2"",""political""],""long_name"":""Delhi Division"",""short_name"":""Delhi Division""},{""types"":[""administrative_area_level_1"",""political""],""long_name"":""Delhi"",""short_name"":""DL""},{""types"":[""country"",""political""],""long_name"":""India"",""short_name"":""IN""},{""types"":[""postal_code""],""long_name"":""110088"",""short_name"":""110088""}]}",Shalimar Bagh,New Delhi,"28.72,77.16"
302,blinkit,[],{},2025-03-18 21:55:17.442225+00,2025-03-18 21:55:17.442225+00,,"""26.8910526,75.7699026""","{""full"":""Lower Ground Floor, Plot No. 12,12-A,12-B, DP Colony,Hem Marg,New Sanganer Road,Sodala,Jaipur-302019""}",DP Colony,Jaipur,"26.8910526,75.7699026"
30248,blinkit,"[{""lat"" : 12.91, ""lon"" : 77.57}, {""lat"" : 12.9, ""lon"" : 77.57}, {""lat"" : 12.88, ""lon"" : 77.55}, {""lat"" : 12.88, ""lon"" : 77.56}, {""lat"" : 12.9, ""lon"" : 77.58}, {""lat"" : 12.88, ""lon"" : 77.57}, {""lat"" : 12.9, ""lon"" : 77.56}, {""lat"" : 12.89, ""lon"" : 77.57}, {""lat"" : 12.89, ""lon"" : 77.55}, {""lat"" : 12.89, ""lon"" : 77.56}, {""lat"" : 12.89, ""lon"" : 77.58}]","{""id"" : ""bae7825d-913f-4b23-a8ae-87d8667a3a14"", ""store_id"" : ""30248"", ""chain_id"" : ""1383"", ""queried_latitude"" : 12.88, ""queried_longitude"" : 77.55, ""lat"" : 12.88, ""lng"" : 77.55, ""distance"" : 0, ""duration"" : 0, ""rank"" : 3, ""is_nearby_store"" : false, ""city_id"" : 3, ""city_code"" : ""BR"", ""city_name"" : ""Bengaluru"", ""state_id"" : 16, ""state_name"" : ""Karnataka"", ""serviceable"" : true}",2025-03-13 02:10:51.780863+00,2025-03-13 02:10:51.780863+00,,"12.89,77.57","{""types"":[""premise"",""street_address""],""geometry"":{""bounds"":{""northeast"":{""lat"":12.8900544,""lng"":77.5700446},""southwest"":{""lat"":12.8899439,""lng"":77.5698683}},""location"":{""lat"":12.8899997,""lng"":77.5699551},""viewport"":{""northeast"":{""lat"":12.8913481302915,""lng"":77.5713054302915},""southwest"":{""lat"":12.8886501697085,""lng"":77.5686074697085}},""location_type"":""ROOFTOP""},""place_id"":""ChIJ0eK5rVsVrjsRPzBcb4fDhyY"",""formatted_address"":""8, 13th Cross Rd, opp. Jss High School, Ganapathipura, Konanakunte, Bengaluru, Karnataka 560062, India"",""navigation_points"":[{""location"":{""latitude"":12.8900603,""longitude"":77.5699461},""road_name"":""""}],""address_components"":[{""types"":[""street_number""],""long_name"":""8"",""short_name"":""8""},{""types"":[""landmark"",""premise""],""long_name"":""Jss High School"",""short_name"":""Jss High School""},{""types"":[""route""],""long_name"":""13th Cross Road"",""short_name"":""13th Cross Rd""},{""types"":[""political"",""sublocality"",""sublocality_level_2""],""long_name"":""Ganapathipura"",""short_name"":""Ganapathipura""},{""types"":[""political"",""sublocality"",""sublocality_level_1""],""long_name"":""Konanakunte"",""short_name"":""Konanakunte""},{""types"":[""locality"",""political""],""long_name"":""Bengaluru"",""short_name"":""Bengaluru""},{""types"":[""administrative_area_level_3"",""political""],""long_name"":""Bengaluru Urban"",""short_name"":""Bengaluru Urban""},{""types"":[""administrative_area_level_2"",""political""],""long_name"":""Bangalore Division"",""short_name"":""Bangalore Division""},{""types"":[""administrative_area_level_1"",""political""],""long_name"":""Karnataka"",""short_name"":""KA""},{""types"":[""country"",""political""],""long_name"":""India"",""short_name"":""IN""},{""types"":[""postal_code""],""long_name"":""560062"",""short_name"":""560062""}]}",Konanakunte,Bangalore,"12.89,77.57"
30299,blinkit,"[{""lat"" : 28.76, ""lon"" : 77.11}, {""lat"" : 28.73, ""lon"" : 77.14}, {""lat"" : 28.73, ""lon"" : 77.15}, {""lat"" : 28.73, ""lon"" : 77.13}, {""lat"" : 28.76, ""lon"" : 77.16}, {""lat"" : 28.74, ""lon"" : 77.13}, {""lat"" : 28.75, ""lon"" : 77.12}, {""lat"" : 28.76, ""lon"" : 77.13}, {""lat"" : 28.72, ""lon"" : 77.14}, {""lat"" : 28.75, ""lon"" : 77.13}, {""lat"" : 28.76, ""lon"" : 77.14}, {""lat"" : 28.72, ""lon"" : 77.15}, {""lat"" : 28.74, ""lon"" : 77.14}, {""lat"" : 28.74, ""lon"" : 77.15}, {""lat"" : 28.75, ""lon"" : 77.16}, {""lat"" : 28.77, ""lon"" : 77.13}, {""lat"" : 28.75, ""lon"" : 77.14}, {""lat"" : 28.75, ""lon"" : 77.15}, {""lat"" : 28.76, ""lon"" : 77.1}, {""lat"" : 28.76, ""lon"" : 77.15}]","{""id"" : ""56b02447-31e5-429a-9f67-bbcfde275b28"", ""store_id"" : ""30299"", ""chain_id"" : ""1383"", ""queried_latitude"" : 28.76, ""queried_longitude"" : 77.1, ""lat"" : 28.76, ""lng"" : 77.1, ""distance"" : 0, ""duration"" : 0, ""rank"" : 2, ""is_nearby_store"" : false, ""city_id"" : 1, ""city_code"" : ""DL"", ""city_name"" : ""Delhi"", ""state_id"" : 25, ""state_name"" : ""NCT of Delhi"", ""serviceable"" : true}",2025-03-13 07:45:37.260877+00,2025-03-13 07:45:37.260877+00,,"28.75,77.14","{""types"":[""street_address""],""geometry"":{""location"":{""lat"":28.7499732,""lng"":77.1399958},""viewport"":{""northeast"":{""lat"":28.7513221802915,""lng"":77.1413447802915},""southwest"":{""lat"":28.7486242197085,""lng"":77.1386468197085}},""location_type"":""ROOFTOP""},""place_id"":""ChIJsXdlqAMBDTkR2_f07XyN644"",""plus_code"":{""global_code"":""7JWVP4XQ+XX"",""compound_code"":""P4XQ+XX Delhi, India""},""formatted_address"":""63A, Yadav Nagar, Samaypur, Delhi, 110042, India"",""navigation_points"":[{""location"":{""latitude"":28.7499782,""longitude"":77.1399956},""road_name"":""""}],""address_components"":[{""types"":[""premise""],""long_name"":""63A"",""short_name"":""63A""},{""types"":[""political"",""sublocality"",""sublocality_level_2""],""long_name"":""Yadav Nagar"",""short_name"":""Yadav Nagar""},{""types"":[""political"",""sublocality"",""sublocality_level_1""],""long_name"":""Samaypur"",""short_name"":""Samaypur""},{""types"":[""locality"",""political""],""long_name"":""Delhi"",""short_name"":""Delhi""},{""types"":[""administrative_area_level_3"",""political""],""long_name"":""North Delhi"",""short_name"":""North Delhi""},{""types"":[""administrative_area_level_2"",""political""],""long_name"":""Delhi Division"",""short_name"":""Delhi Division""},{""types"":[""administrative_area_level_1"",""political""],""long_name"":""Delhi"",""short_name"":""DL""},{""types"":[""country"",""political""],""long_name"":""India"",""short_name"":""IN""},{""types"":[""postal_code""],""long_name"":""110042"",""short_name"":""110042""}]}",Samaypur,New Delhi,"28.75,77.14"
303,blinkit,[],{},2025-03-18 21:55:17.442225+00,2025-03-18 21:55:17.442225+00,,"""15.5952306,73.7515066""","{""full"":""Ground Floor , Sy no 379 , sub Division no 2-A , Anjuna Village, Taluka bardez , Vagator, Goa 403507""}",Anjuna Village,Goa,"15.5952306,73.7515066"
30303,blinkit,"[{""lat"" : 28.68, ""lon"" : 77.33}]","{""id"" : ""0d7db0b1-b60f-464c-b387-0e87ec2d15fb"", ""store_id"" : ""30303"", ""chain_id"" : ""1383"", ""queried_latitude"" : 28.68, ""queried_longitude"" : 77.33, ""lat"" : 28.68, ""lng"" : 77.33, ""distance"" : 0, ""duration"" : 0, ""rank"" : 1, ""is_nearby_store"" : false, ""city_id"" : 1850, ""city_code"" : ""UP"", ""city_name"" : ""UP-NCR"", ""state_id"" : 33, ""state_name"" : ""Uttar Pradesh"", ""serviceable"" : true}",2025-03-13 07:54:10.476464+00,2025-03-13 07:54:10.476464+00,,"28.68,77.33","{""types"":[""street_address""],""geometry"":{""location"":{""lat"":28.68000099999999,""lng"":77.329983},""viewport"":{""northeast"":{""lat"":28.68134998029149,""lng"":77.3313319802915},""southwest"":{""lat"":28.67865201970849,""lng"":77.32863401970849}},""location_type"":""ROOFTOP""},""place_id"":""ChIJYe8Qgqr7DDkRGNGjtdsVpP4"",""plus_code"":{""global_code"":""7JWVM8JH+2X"",""compound_code"":""M8JH+2X New Delhi, Delhi, India""},""formatted_address"":""C354, Block D, Old Seemapuri, New Delhi, Delhi, 110095, India"",""navigation_points"":[{""location"":{""latitude"":28.6800013,""longitude"":77.3299832},""road_name"":""""}],""address_components"":[{""types"":[""premise""],""long_name"":""C354"",""short_name"":""C354""},{""types"":[""political"",""sublocality"",""sublocality_level_2""],""long_name"":""Block D"",""short_name"":""Block D""},{""types"":[""political"",""sublocality"",""sublocality_level_1""],""long_name"":""Old Seemapuri"",""short_name"":""Old Seemapuri""},{""types"":[""locality"",""political""],""long_name"":""New Delhi"",""short_name"":""New Delhi""},{""types"":[""administrative_area_level_3"",""political""],""long_name"":""Shahdara"",""short_name"":""Shahdara""},{""types"":[""administrative_area_level_2"",""political""],""long_name"":""Delhi Division"",""short_name"":""Delhi Division""},{""types"":[""administrative_area_level_1"",""political""],""long_name"":""Delhi"",""short_name"":""DL""},{""types"":[""country"",""political""],""long_name"":""India"",""short_name"":""IN""},{""types"":[""postal_code""],""long_name"":""110095"",""short_name"":""110095""}]}",Old Seemapuri,New Delhi,"28.68,77.33"
30315,blinkit,"[{""lat"" : 28.6, ""lon"" : 77.32}, {""lat"" : 28.6, ""lon"" : 77.31}]","{""id"" : ""ab3b7636-c8cc-49dd-ba3c-1ee105c6be01"", ""store_id"" : ""30315"", ""chain_id"" : ""1383"", ""queried_latitude"" : 28.6, ""queried_longitude"" : 77.31, ""lat"" : 28.6, ""lng"" : 77.31, ""distance"" : 0, ""duration"" : 0, ""rank"" : 1, ""is_nearby_store"" : false, ""city_id"" : 1, ""city_code"" : ""DL"", ""city_name"" : ""Delhi"", ""state_id"" : 25, ""state_name"" : ""NCT of Delhi"", ""serviceable"" : true}",2025-03-13 07:53:45.367311+00,2025-03-13 07:53:45.367311+00,,"28.6,77.31","{""types"":[""street_address""],""geometry"":{""location"":{""lat"":28.599065,""lng"":77.31027499999999},""viewport"":{""northeast"":{""lat"":28.6004139802915,""lng"":77.3116239802915},""southwest"":{""lat"":28.5977160197085,""lng"":77.3089260197085}},""location_type"":""ROOFTOP""},""place_id"":""ChIJPdbJR-3kDDkReADgQDFJcSo"",""plus_code"":{""global_code"":""7JWVH8X6+J4"",""compound_code"":""H8X6+J4 New Delhi, Delhi, India""},""formatted_address"":""E-9, Dharamshila Rd, Block E, New Ashok Nagar, New Delhi, Delhi, 110091, India"",""navigation_points"":[{""location"":{""latitude"":28.5991484,""longitude"":77.310352},""road_name"":""""}],""address_components"":[{""types"":[""premise""],""long_name"":""E-9"",""short_name"":""E-9""},{""types"":[""route""],""long_name"":""Dharamshila Road"",""short_name"":""Dharamshila Rd""},{""types"":[""political"",""sublocality"",""sublocality_level_2""],""long_name"":""Block E"",""short_name"":""Block E""},{""types"":[""political"",""sublocality"",""sublocality_level_1""],""long_name"":""New Ashok Nagar"",""short_name"":""New Ashok Nagar""},{""types"":[""locality"",""political""],""long_name"":""New Delhi"",""short_name"":""New Delhi""},{""types"":[""administrative_area_level_3"",""political""],""long_name"":""East Delhi"",""short_name"":""East Delhi""},{""types"":[""administrative_area_level_2"",""political""],""long_name"":""Delhi Division"",""short_name"":""Delhi Division""},{""types"":[""administrative_area_level_1"",""political""],""long_name"":""Delhi"",""short_name"":""DL""},{""types"":[""country"",""political""],""long_name"":""India"",""short_name"":""IN""},{""types"":[""postal_code""],""long_name"":""110091"",""short_name"":""110091""}]}",New Ashok Nagar,New Delhi,"28.6,77.31"
30377,blinkit,"[{""lat"" : 12.94, ""lon"" : 77.61}, {""lat"" : 12.94, ""lon"" : 77.62}, {""lat"" : 12.95, ""lon"" : 77.62}]","{""id"" : ""423dd71b-a814-4e89-8301-e5258ba9f702"", ""store_id"" : ""30377"", ""chain_id"" : ""1383"", ""queried_latitude"" : 12.94, ""queried_longitude"" : 77.61, ""lat"" : 12.94, ""lng"" : 77.61, ""distance"" : 0, ""duration"" : 0, ""rank"" : 1, ""is_nearby_store"" : false, ""city_id"" : 3, ""city_code"" : ""BR"", ""city_name"" : ""Bengaluru"", ""state_id"" : 16, ""state_name"" : ""Karnataka"", ""serviceable"" : true}",2025-03-13 02:30:10.634588+00,2025-03-13 02:30:10.634588+00,,"12.94,77.62","{""types"":[""establishment"",""food"",""point_of_interest"",""store""],""geometry"":{""location"":{""lat"":12.9399365,""lng"":77.6199833},""viewport"":{""northeast"":{""lat"":12.9412854802915,""lng"":77.6213322802915},""southwest"":{""lat"":12.9385875197085,""lng"":77.61863431970849}},""location_type"":""ROOFTOP""},""place_id"":""ChIJD3tlyGkVrjsRlMr8_yuw9Cs"",""plus_code"":{""global_code"":""7J4VWJQ9+XX"",""compound_code"":""WJQ9+XX Bengaluru, Karnataka, India""},""formatted_address"":""Block-8, 6th Block, Koramangala, Bengaluru, Karnataka 560095, India"",""navigation_points"":[{""location"":{""latitude"":12.9399536,""longitude"":77.6199588},""road_name"":""""}],""address_components"":[{""types"":[""premise""],""long_name"":""Block-8"",""short_name"":""Block-8""},{""types"":[""political"",""sublocality"",""sublocality_level_2""],""long_name"":""6th Block"",""short_name"":""6th Block""},{""types"":[""political"",""sublocality"",""sublocality_level_1""],""long_name"":""Koramangala"",""short_name"":""Koramangala""},{""types"":[""locality"",""political""],""long_name"":""Bengaluru"",""short_name"":""Bengaluru""},{""types"":[""administrative_area_level_3"",""political""],""long_name"":""Bengaluru Urban"",""short_name"":""Bengaluru Urban""},{""types"":[""administrative_area_level_2"",""political""],""long_name"":""Bangalore Division"",""short_name"":""Bangalore Division""},{""types"":[""administrative_area_level_1"",""political""],""long_name"":""Karnataka"",""short_name"":""KA""},{""types"":[""country"",""political""],""long_name"":""India"",""short_name"":""IN""},{""types"":[""postal_code""],""long_name"":""560095"",""short_name"":""560095""}]}",Koramangala,Bangalore,"12.94,77.62"
