id,platform,coords,meta,created_at,updated_at,lat_long,centroid_coords,address,locality,city,centroid
613,blinkit,[],{},2025-03-18 21:55:17.442225+00,2025-03-18 21:55:17.442225+00,,"""12.9143178,77.5597748""","{""full"":""Ground Floor ,17/2, BBMP Khata No. 3/17/2, Ward No. 182, Kadirenahalli, Subramanyapura Main Road, Bangalore- 560070""}",Kadirenahalli,Bangalore,"12.91,77.56"
614,blinkit,[],{},2025-03-18 21:55:17.442225+00,2025-03-18 21:55:17.442225+00,,"""12.9682723,77.7425645""","{""full"":""GF, Survey No. 46, Whitefield Village, Whitefield Post, Behind Casa Gopalan Apartment, Whitefield, K R Puram Hobli, Bangalore East Taluk, Bangalore- 560066""}",Whitefield,Bangalore,"12.97,77.74"
623,blinkit,[],{},2025-03-18 21:55:17.442225+00,2025-03-18 21:55:17.442225+00,,"""12.9325111,77.7038038""","{""full"":""Ground Floor of the building and 1000 square feet for parking to be constructed on the land bearing Khatha No comprised in Survey No. 81/2, situated at Panattur, Bhoganahalli Road, Panathur Village, Bangalore-560087""}",Panathur Village,Bangalore,"12.93,77.70"
627,blinkit,[],{},2025-03-18 21:55:17.442225+00,2025-03-18 21:55:17.442225+00,,"""12.9036398,77.62739069999999""","{""full"":""Ground floor,Survey No.12/2 admeasuring 2 Acres and 21 Guntas, situated at Beratana Agrahara Village, Begur Hobli,Bengaluru South Taluk, Bengaluru -560100""}",Begur Hobli,Bangalore,"12.90,77.63"
648,blinkit,[],{},2025-03-18 21:55:17.442225+00,2025-03-18 21:55:17.442225+00,,"""13.0169639,77.65123249999999""","{""full"":""Gf, Municipal No. 51 ,100 feet Road, Banaswadi, Bengaluru-560043""}",Banaswadi,Bangalore,"13.02,77.65"
650,blinkit,[],{},2025-03-18 21:55:17.442225+00,2025-03-18 21:55:17.442225+00,,"""12.88022,77.459481""","{""full"":""Ground Floor, situated at Kambipura Village, Kumbalagodu Gram Panchayat,Kengeri Hobli, Bengaluru South Taluk, Bengaluru-560060""}",Kengeri Hobli,Bangalore,"12.88,77.46"
673,blinkit,[],{},2025-03-18 21:55:17.442225+00,2025-03-18 21:55:17.442225+00,,"""13.0631197,77.6205595""","{""full"":""GF, survey No. 34/1,Srirampura Village, Yelahanka Hobli, Bengaluru- 560064""}",Yelahanka Hobli,Bangalore,"13.06,77.62"
689,blinkit,[],{},2025-03-18 21:55:17.442225+00,2025-03-18 21:55:17.442225+00,,"""13.0421733,77.6124208""","{""full"":""Ground Floor,Shree Raja Rajeshwari Arcade, Municipal No. 50/1A/514/2/1 , Veerannapalya, Bengaluru presently under the limits of Ward No. 23-Nagavara, Bengaluru -560032""}",Veerannapalya,Bangalore,"13.04,77.61"
70,blinkit,[],{},2025-03-18 21:55:17.442225+00,2025-03-18 21:55:17.442225+00,,"""12.8575579,77.7864057""","{""full"":""Ground Floor,Survey No. 569/2A, situated at Sarjapur Village, Anekal Taluk, Sarjapura Hobli, Bangalore Rural District, Bengaluru -562125""}",Sarjapur Village,Bangalore,"12.86,77.79"
707,blinkit,[],{},2025-03-18 21:55:17.442225+00,2025-03-18 21:55:17.442225+00,,"""12.9654302,77.7559594""","{""full"":""Site No. 704, situated at Ramagondanahalli Village, Varthur Hobli, Bengaluru East Taluk presently within the limits of BBMP Ward No  84  Hagadur Bengaluru-560066""}",Varthur Hobli,Bangalore,"12.97,77.76"
719,blinkit,[],{},2025-03-18 21:55:17.442225+00,2025-03-18 21:55:17.442225+00,,"""13.0169992,77.7044335""","{""full"":""Ground Floor,property No. 213,Khatha No. 397/,Doddanekundi Village, K R Puram Hobli ,BBMP Ward No. 85  Doddanekundi Bengaluru -560048""}",Doddanekundi,Bangalore,"13.02,77.70"
724,blinkit,[],{},2025-03-18 21:55:17.442225+00,2025-03-18 21:55:17.442225+00,,"""12.8984604,77.6057848""","{""full"":""Ground Floor ,Site No.177/5B, Sy. No. 177/5, BBMP, Ward No. -187 Puttenahalli, Bengaluru ,Bilekahalli Village, Begur Hobli, Bengaluru South Taluk--560092""}",Bilekahalli Village,Bangalore,"12.90,77.61"
743,blinkit,[],{},2025-03-18 21:55:17.442225+00,2025-03-18 21:55:17.442225+00,,"""13.0546765,77.6035318""","{""full"":""Ground Floor, #804/171A, 3rd Main Road, Coffee Board Layout, Hebbal Kempapura, Bengaluru, Karnataka 560024""}","Coffee Board Layout, Hebbal Kempapura",Bangalore,"13.05,77.60"
749,blinkit,[],{},2025-03-18 21:55:17.442225+00,2025-03-18 21:55:17.442225+00,,"""12.925524,77.63618199999999""","{""full"":""Bearing No. 151, Municipal No. 98 having PID No. 68-91-98 situated at 1st E Main, Jakkasandra ,f BBMP Ward No.  151, Koramangala Bengaluru-560034""}",Koramangala,Bangalore,"12.93,77.64"
775,blinkit,[],{},2025-03-18 21:55:17.442225+00,2025-03-18 21:55:17.442225+00,,"""12.8976161,77.7483975""","{""full"":""Ground Floor , Site No. 108/1/25, MSR Layout ,Munnekolala BBMP, Ward No. -149 Varthur, Bengaluru-560037""}",MSR Layout,Bangalore,"12.90,77.75"
778,blinkit,[],{},2025-03-18 21:55:17.442225+00,2025-03-18 21:55:17.442225+00,,"""12.954799,77.531351""","{""full"":""Ground Floor , Municipal No. 54, having PID No. 33-12-54 , Manuvana , BBMP, Ward No. -123 Vijaynagar, Bengaluru-560040""}",Vijaynagar,Bangalore,"12.95,77.53"
779,blinkit,[],{},2025-03-18 21:55:17.442225+00,2025-03-18 21:55:17.442225+00,,"""13.075804,77.5245436""","{""full"":""Ground Floor,Sy. No.33 measuring 3750 sq.ft., situated at Abbigere Village, Yeshwanthpur Hobli, North Taluk,Bengaluru-560090""}",Yeshwanthpur Hobli,Bangalore,"13.08,77.52"
792,blinkit,[],{},2025-03-18 21:55:17.442225+00,2025-03-18 21:55:17.442225+00,,"""12.964546,77.5150428""","{""full"":""1st Floor,Site No.183, BBMP Khatha No.183/124/183, Nagarbhavi 2nd Stage, IInd Block,BBMP Ward No.129 Jnanbharthi Ward, Bengaluru - 560072""}","Nagarbhavi 2nd Stage, IInd Block",Bangalore,"12.96,77.52"
81,blinkit,[],{},2025-03-18 21:55:17.442225+00,2025-03-18 21:55:17.442225+00,,"""12.9017753,77.65920539999999""","{""full"":""Ground Floor , Site Nos. 3 and 4 admeasuring 5987 square feet Survey No. 119/P, Haralur Village, Varthur Hobli, Bengaluru South Taluk -560068""}",Varthur Hobli,Bangalore,"12.90,77.66"
819,blinkit,[],{},2025-03-18 21:55:17.442225+00,2025-03-18 21:55:17.442225+00,,"""13.030176,77.66139299999999""","{""full"":""Sy. No. 27/2,Nagareshwaranagenahalli Village, K R Puram,Hobli, Bengaluru East, BBMP Ward No. 25,Horamavu Bengaluru-560077""}",K R Puram,Bangalore,"13.03,77.66"
823,blinkit,[],{},2025-03-18 21:55:17.442225+00,2025-03-18 21:55:17.442225+00,,"""12.8835565,77.4722082""","{""full"":""Ground Floor, Sy. No. 11/2 situated at Mylasandra Village, Kengeri Hobli, South Taluk within the limits of BBMP Ward No. 198 Hemmigepura,Bengaluru-560060""}",Hemmigepura,Bangalore,"12.88,77.47"
829,blinkit,[],{},2025-03-18 21:55:17.442225+00,2025-03-18 21:55:17.442225+00,,"""12.865978,77.6908546""","{""full"":""Ground Floor,property No.1 , Chikkanagamangala Village, Sarjapura Hobli, Anekal Taluk, Bengaluru District - 560100""}",Sarjapura Hobli,Bangalore,"12.87,77.69"
84,blinkit,[],{},2025-03-18 21:55:17.442225+00,2025-03-18 21:55:17.442225+00,,"""13.0902391,77.6028148""","{""full"":""Ground Floor,Survey No. 23/4/1, situated at Village Shivanahalli, Yelahanka Hobli, Bangalore-560064""}",Yelahanka Hobli,Bangalore,"13.09,77.60"
845,blinkit,[],{},2025-03-18 21:55:17.442225+00,2025-03-18 21:55:17.442225+00,,"""12.8887065,77.6505243""","{""full"":""1 st Floor,, Sy. No. 76/2,Kudlu Village, Sarjapura Hobli, Anekal Taluk, Bengaluru Urban District , BBMP 191- Singasandra Benagluru-560068""}",Sarjapura Hobli,Bangalore,"12.89,77.65"
85,blinkit,[],{},2025-03-18 21:55:17.442225+00,2025-03-18 21:55:17.442225+00,,"""12.8981578,77.5826717""","{""full"":""Ground Floor , Khatha No.22/A-1, situated at Puttenahalli Main Road, Sarakki Village, Uttarahalli Hobli. Bengaluru South Taluk, Bengaluru- 560078""}",Sarakki Village,Bangalore,"12.90,77.58"
