platform,search_query,store_id,product_id,variant_id,name,brand,mrp,price,quantity,in_stock,inventory,max_allowed_quantity,category,sub_category,images,organic_rank,rating
blinkit,Household Insecticides,35494,523321,523321,Terminator Eco-Friendly Termite Killer Disinfectant Spray,Terminator,173,165,320 ml,True,1,1,Disinfectant Sprays,Disinfectant Spray,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/f07b3d43-7fdc-4caa-8d52-52b243c2abf9.jpg?ts=1719473007;https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/9b742862-2d30-4988-95ff-f045d90dd258.jpg?ts=1719473009;https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/46d6980d-4cbb-47ee-a5cb-b206b6c16af0.jpg?ts=1719473010;https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ff238131-dc1a-456f-b3e4-ee6f2c48f42c.jpg;https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/b38d6468-745d-4cfb-8263-431f9a7c2b1a.jpg;https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/1e6955cf-8728-4206-b004-f60c2ae2d559.jpg;https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/3e3c74a2-cd6e-48bb-a624-9ee8f234dcef.jpg;https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/215d9b2b-6b2a-4b8f-ab0b-a01dab7b137d.jpg,1,4.504000
blinkit,Household Insecticides,35494,556245,556245,Herbal Strategi Termite Insect Repellent Spray,Herbal Strategi,240,240,100 ml,True,5,5,Sprays,Insect Repellent,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/1a5c0ff0-f3fe-4172-96be-87408bf7886f.jpg?ts=1718488252;https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/01c6de0f-3300-4a6e-82f3-dec846e4ef85.jpg?ts=1718488252;https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a02ac30b-2086-4236-afc8-3412f943f3f6.jpg?ts=1718488253;https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/cbaf256d-a053-4f68-8942-20fb964442db.jpg?ts=1718488254;https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/7fb4b4a4-b406-40fc-b234-0d29c7107f69.jpg?ts=1718488255;https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/988cd090-c2c2-4d9b-9938-ef1998bbe26c.jpg?ts=1718488255;https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/9664e476-f65b-4822-85bc-b01fcdf4e399.jpg?ts=1718488256;https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/66b18b5a-d769-4ee8-8248-4cf2fb5bba07.jpg?ts=1718488257,2,4.607000
blinkit,Household Insecticides,35494,647324,647324,TrustBasket Plants Neem Oil Spray for Pest Control,TrustBasket,1199,179,500 ml,True,6,6,Gardening,Fertilizer,https://cdn.grofers.com/da/cms-assets/cms/product/0fa9262d-4536-4242-b2ac-9edb96d7ef01.jpg?ts=1744618795;https://cdn.grofers.com/da/cms-assets/cms/product/874f6d13-67eb-419c-8e24-15d0a072817f.jpg?ts=1744618796;https://cdn.grofers.com/da/cms-assets/cms/product/239e8a31-634b-4c86-9eb1-011ba4ea4199.jpg?ts=1744618796;https://cdn.grofers.com/da/cms-assets/cms/product/0b6b51de-aa19-4f01-ad9b-517522b01f17.jpg?ts=1744618798;https://cdn.grofers.com/da/cms-assets/cms/product/133e83a3-d6a4-4a06-89cd-43d3c424414c.jpg?ts=1744618815,3,4.303000
blinkit,Household Insecticides,35494,551900,551900,Wonder Fresh Boric Acid Powder,Wonder Fresh,299,200,200 g,True,2,2,Insect Repellants,Boric Acid Powder,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/7292a741-035e-4a86-af2e-79e34a06324f.jpg;https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/04b5bccf-7817-4e50-853e-074033e09fce.jpg;https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/d6fd448c-488b-4273-8e92-b322dec1bd18.jpg;https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/13b58f76-4d89-4b47-be90-6c80b2f700e7.jpg;https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/6910c101-9566-49d3-9bbb-a625c6e558be.jpg;https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/770476c6-2fe1-4449-88d6-9d05bd87384d.jpg;https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/b5ea8949-7b30-4675-b1ed-3ec77d628454.jpg,4,4.385000
blinkit,Household Insecticides,35494,441856,441856,Herbal Strategi 100% Herbal Floor Cleaner (Natural Disinfectant & Insect Repellent),Herbal Strategi,116,116,500 ml,True,1,1,Floor Cleaners and Phenyl,Herbal Floor Cleaner,https://cdn.grofers.com/app/images/products/sliding_image/441856a.jpg?ts=1681534728;https://cdn.grofers.com/app/images/products/sliding_image/441856b.jpg?ts=1681534728;https://cdn.grofers.com/app/images/products/sliding_image/441856c.jpg?ts=1681534728;https://cdn.grofers.com/app/images/products/sliding_image/441856d.jpg?ts=1681534728,5,4.664000
blinkit,Household Insecticides,35494,441857,441857,"Herbal Strategi 100% Herbal Floor Cleaner (Natural Disinfectant & Insect Repellent, 2 l)",Herbal Strategi,405,405,2 ltr,True,1,1,Floor Cleaners and Phenyl,Herbal Floor Cleaner,https://cdn.grofers.com/app/images/products/sliding_image/441857a.jpg?ts=1690202174;https://cdn.grofers.com/app/images/products/sliding_image/441857b.jpg?ts=1690202174;https://cdn.grofers.com/app/images/products/sliding_image/441857c.jpg?ts=1690202174,6,4.563000
blinkit,Household Insecticides,35494,557189,557189,Herbal Strategi Bed Bug Repellent Insect Spray,Herbal Strategi,249,249,200 ml,True,3,3,Sprays,Insect Spray,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/cbef2f55-70d8-436a-84ca-e2ce01c65c1e.jpg;https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/56e6a34d-b710-4fb1-8aa6-dfbec9c3c30a.jpg;https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/3e56a1f9-f0a9-4717-85c5-c3d5bcc0718a.jpg;https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/49d20abd-7a15-4e20-967b-1d4b5396e188.jpg,7,4.186000
blinkit,Household Insecticides,35494,441854,441854,Herbal Strategi Ant Spray Repellent,Herbal Strategi,240,240,100 ml,True,2,2,Sprays,Ant Spray,https://cdn.grofers.com/da/cms-assets/cms/product/446ccc63-41ce-4200-ba4e-df93a3c1cb19.jpg?ts=1750415263;https://cdn.grofers.com/da/cms-assets/cms/product/7f308800-62fa-4d5b-aac5-e450e781d08a.jpg?ts=1750415264;https://cdn.grofers.com/da/cms-assets/cms/product/211d87ca-f6bb-4a5a-b04f-c6c7ff25859a.jpg?ts=1750415265;https://cdn.grofers.com/da/cms-assets/cms/product/81ac671f-6a32-4f41-8b76-54f1c002a42e.jpg?ts=1750415265;https://cdn.grofers.com/da/cms-assets/cms/product/65e80a43-4c08-4d53-9d07-967c2dd39589.jpg?ts=1750415266;https://cdn.grofers.com/da/cms-assets/cms/product/8727a934-51c2-42bf-afe0-77d80eecff8b.jpg?ts=1750415267;https://cdn.grofers.com/app/images/products/sliding_image/441854g.jpg;https://cdn.grofers.com/app/images/products/sliding_image/441854h.jpg,8,4.426000
blinkit,Household Insecticides,35494,441853,441853,Herbal Strategi Just Out Cockroach Spray Repellent,Herbal Strategi,240,240,100 ml,True,1,1,Sprays,Cockroach Spray,https://cdn.grofers.com/app/images/products/sliding_image/441853a.jpg?ts=1681286342;https://cdn.grofers.com/app/images/products/sliding_image/441853b.jpg?ts=1681286342;https://cdn.grofers.com/app/images/products/sliding_image/441853c.jpg?ts=1681286342;https://cdn.grofers.com/app/images/products/sliding_image/441853d.jpg?ts=1681286342;https://cdn.grofers.com/app/images/products/sliding_image/441853e.jpg?ts=1681286342;https://cdn.grofers.com/app/images/products/sliding_image/441853f.jpg;https://cdn.grofers.com/app/images/products/sliding_image/441853g.jpg;https://cdn.grofers.com/app/images/products/sliding_image/441853h.jpg;https://cdn.grofers.com/app/images/products/sliding_image/441853i.jpg,9,4.382000
blinkit,Household Insecticides,35494,647296,647296,TrustBasket Bone Meal for Plants,TrustBasket,349,99,450 g,True,2,2,Gardening,Fertilizer,https://cdn.grofers.com/da/cms-assets/cms/product/231ffbb2-16f0-41e0-b361-48d545a2e02c.jpg?ts=1745309274;https://cdn.grofers.com/da/cms-assets/cms/product/20649628-6b10-4e08-af07-3d8034c4ed5e.jpg;https://cdn.grofers.com/da/cms-assets/cms/product/dd0fd66e-40a8-4ef8-8d93-60ebdf2ae72b.jpg;https://cdn.grofers.com/da/cms-assets/cms/product/b24df3fb-16a9-489d-b3cb-087fd3897bd2.jpg;https://cdn.grofers.com/da/cms-assets/cms/product/39c74b77-1d68-4898-a9cf-2af339377cbc.jpg;https://cdn.grofers.com/da/cms-assets/cms/product/085c837c-68fb-41c7-9c97-878efa9a9af9.jpg;https://cdn.grofers.com/da/cms-assets/cms/product/b0bdac1d-911a-4c47-982a-af1b2ba5fac5.jpg,10,4.402000
